Timestamp,Velocity(m/s),Voltage(V),Current(A),Power(W),TargetSpeed(m/s)
2026-07-08 23:00:12,0.033,12.587,25.5,320.969,0
2026-07-08 23:00:12,0.033,12.587,34.39,432.867,0
2026-07-08 23:00:12,0.033,12.587,34.39,432.867,0
2026-07-08 23:00:12,0.033,12.587,34.39,432.867,0
2026-07-08 23:00:12,0.039,12.587,26.08,328.269,0
2026-07-08 23:00:12,0.039,12.587,26.08,328.269,0
2026-07-08 23:00:12,0.035,12.587,35.47,446.461,0
2026-07-08 23:00:12,0.035,12.587,35.47,446.461,0
2026-07-08 23:00:12,0.035,12.587,35.47,446.461,0
2026-07-08 23:00:13,0.03,12.587,25.34,318.955,0
2026-07-08 23:00:13,0.03,12.587,25.34,318.955,0
2026-07-08 23:00:13,0.029,12.587,33.06,416.126,0
2026-07-08 23:00:13,0.029,12.587,33.06,416.126,0
2026-07-08 23:00:13,0.029,12.587,33.06,416.126,0
2026-07-08 23:00:13,0.034,12.587,25.34,318.955,0
2026-07-08 23:00:13,0.034,12.587,25.34,318.955,0
2026-07-08 23:00:13,0.04,12.587,34.98,440.293,0
2026-07-08 23:00:13,0.04,12.587,34.98,440.293,0
2026-07-08 23:00:13,0.04,12.587,34.98,440.293,0
2026-07-08 23:00:14,0.039,12.587,25.34,318.955,0
2026-07-08 23:00:14,0.039,12.587,25.34,318.955,0
2026-07-08 23:00:14,0.034,12.587,31.15,392.085,0
2026-07-08 23:00:14,0.034,12.587,31.15,392.085,0
2026-07-08 23:00:14,0.034,12.587,31.15,392.085,0
2026-07-08 23:00:14,0.04,12.587,25.42,319.962,0
2026-07-08 23:00:14,0.04,12.587,25.42,319.962,0
2026-07-08 23:00:14,0.04,12.587,34.89,439.16,0
2026-07-08 23:00:14,0.04,12.587,34.89,439.16,0
2026-07-08 23:00:14,0.04,12.587,34.89,439.16,0
2026-07-08 23:00:15,0.033,12.587,25.42,319.962,0
2026-07-08 23:00:15,0.033,12.587,25.42,319.962,0
2026-07-08 23:00:15,0.029,12.587,27.41,345.01,0
2026-07-08 23:00:15,0.029,12.587,27.41,345.01,0
2026-07-08 23:00:15,0.029,12.587,27.41,345.01,0
2026-07-08 23:00:15,0.034,12.587,25.5,320.969,0
2026-07-08 23:00:15,0.034,12.587,25.5,320.969,0
2026-07-08 23:00:15,0.038,12.587,31.73,399.386,0
2026-07-08 23:00:15,0.038,12.587,31.73,399.386,0
2026-07-08 23:00:15,0.038,12.587,31.73,399.386,0
2026-07-08 23:00:16,0.041,12.587,25.42,319.962,0
2026-07-08 23:00:16,0.041,12.587,25.42,319.962,0
2026-07-08 23:00:16,0.032,12.587,29.57,372.198,0
2026-07-08 23:00:16,0.032,12.587,29.57,372.198,0
2026-07-08 23:00:16,0.032,12.587,29.57,372.198,0
2026-07-08 23:00:16,0.036,12.587,25.34,318.955,0
2026-07-08 23:00:16,0.036,12.587,25.34,318.955,0
2026-07-08 23:00:16,0.036,12.587,35.81,450.74,0
2026-07-08 23:00:16,0.036,12.587,35.81,450.74,0
2026-07-08 23:00:16,0.03,12.587,25.42,319.962,0
2026-07-08 23:00:17,0.03,12.587,25.42,319.962,0
2026-07-08 23:00:17,0.03,12.587,25.42,319.962,0
2026-07-08 23:00:17,0.027,12.587,27.75,349.289,0
